Wavelength, nm	Absorbance, a.u. - curve 4	Wavelength, nm	Absorbance, a.u. - curve 1	Wavelength, nm	Absorbance, a.u. - curve 3	Wavelength, nm	Absorbance, a.u. - curve 2
526,6	-0,03265	--	--	--	--	--	--
526,8	-0,03269	--	--	--	--	--	--
527	-0,03272	--	--	--	--	--	--
527,2	-0,03276	--	--	--	--	--	--
527,4	-0,03279	--	--	--	--	--	--
527,6	-0,03279	--	--	--	--	--	--
527,8	-0,03281	--	--	--	--	--	--
528	-0,03281	--	--	--	--	--	--
528,2	-0,03283	--	--	--	--	--	--
528,4	-0,03284	--	--	--	--	--	--
528,6	-0,03285	--	--	--	--	--	--
528,8	-0,03286	--	--	--	--	--	--
529	-0,03286	--	--	--	--	--	--
529,2	-0,03289	--	--	--	--	--	--
529,4	-0,03291	--	--	--	--	--	--
529,6	-0,03292	--	--	--	--	--	--
529,8	-0,03292	--	--	--	--	--	--
530	-0,03293	--	--	--	--	--	--
530,2	-0,03296	--	--	--	--	--	--
530,4	-0,03294	--	--	--	--	--	--
530,6	-0,03293	--	--	--	--	--	--
530,8	-0,03291	--	--	--	--	--	--
531	-0,03287	--	--	--	--	--	--
531,2	-0,03283	--	--	--	--	--	--
531,4	-0,03278	--	--	--	--	--	--
531,6	-0,03277	--	--	--	--	--	--
531,8	-0,03276	--	--	--	--	--	--
532	-0,03275	--	--	--	--	--	--
532,2	-0,03274	--	--	--	--	--	--
532,4	-0,03276	--	--	--	--	--	--
532,6	-0,03276	--	--	--	--	--	--
532,8	-0,03274	--	--	--	--	--	--
533	-0,0327	--	--	--	--	--	--
533,2	-0,03267	--	--	--	--	--	--
533,4	-0,03263	--	--	--	--	--	--
533,6	-0,03258	--	--	--	--	--	--
533,8	-0,03257	--	--	--	--	--	--
534	-0,03253	--	--	--	--	--	--
534,2	-0,03249	--	--	--	--	--	--
534,4	-0,03246	--	--	--	--	--	--
534,6	-0,03245	--	--	--	--	--	--
534,8	-0,03245	--	--	--	--	--	--
535	-0,03244	--	--	--	--	--	--
535,2	-0,03241	--	--	--	--	--	--
535,4	-0,03241	--	--	--	--	--	--
535,6	-0,03241	--	--	--	--	--	--
535,8	-0,03237	--	--	--	--	--	--
536	-0,03235	--	--	--	--	--	--
536,2	-0,03233	--	--	--	--	--	--
536,4	-0,03229	--	--	--	--	--	--
536,6	-0,03223	--	--	--	--	--	--
536,8	-0,03219	--	--	--	--	--	--
537	-0,03215	--	--	--	--	--	--
537,2	-0,03211	--	--	--	--	--	--
537,4	-0,03209	--	--	--	--	--	--
537,6	-0,03205	--	--	--	--	--	--
537,8	-0,03204	--	--	--	--	--	--
538	-0,032	--	--	--	--	--	--
538,2	-0,03198	--	--	--	--	--	--
538,4	-0,03195	--	--	--	--	--	--
538,6	-0,03194	--	--	--	--	--	--
538,8	-0,03192	--	--	--	--	--	--
539	-0,03188	--	--	--	--	--	--
539,2	-0,03186	--	--	--	--	--	--
539,4	-0,03186	--	--	--	--	--	--
539,6	-0,03182	--	--	--	--	--	--
539,8	-0,03177	--	--	--	--	--	--
540	-0,03174	--	--	--	--	--	--
540,2	-0,03172	--	--	--	--	--	--
540,4	-0,03166	--	--	--	--	--	--
540,6	-0,0316	--	--	--	--	--	--
540,8	-0,03155	--	--	--	--	--	--
541	-0,03148	--	--	--	--	--	--
541,2	-0,03143	--	--	--	--	--	--
541,4	-0,03139	--	--	--	--	--	--
541,6	-0,03135	--	--	--	--	--	--
541,8	-0,03131	--	--	--	--	--	--
542	-0,03128	--	--	--	--	--	--
542,2	-0,03124	--	--	--	--	--	--
542,4	-0,03119	--	--	--	--	--	--
542,6	-0,03114	--	--	--	--	--	--
542,8	-0,03108	--	--	--	--	--	--
543	-0,03102	--	--	--	--	--	--
543,2	-0,03094	--	--	--	--	--	--
543,4	-0,03086	--	--	--	--	--	--
543,6	-0,03078	--	--	--	--	--	--
543,8	-0,03072	--	--	--	--	--	--
544	-0,0307	--	--	--	--	--	--
544,2	-0,03064	--	--	--	--	--	--
544,4	-0,03059	--	--	--	--	--	--
544,6	-0,03057	--	--	--	--	--	--
544,8	-0,03056	--	--	--	--	--	--
545	-0,03053	--	--	--	--	--	--
545,2	-0,03053	--	--	--	--	--	--
545,4	-0,03053	--	--	--	--	--	--
545,6	-0,03051	--	--	--	--	--	--
545,8	-0,03049	--	--	--	--	--	--
546	-0,03045	--	--	--	--	--	--
546,2	-0,03042	--	--	--	--	--	--
546,4	-0,03043	--	--	--	--	--	--
546,6	-0,03042	--	--	--	--	--	--
546,8	-0,03042	--	--	--	--	--	--
547	-0,03041	--	--	--	--	--	--
547,2	-0,03041	--	--	--	--	--	--
547,4	-0,03043	--	--	--	--	--	--
547,6	-0,03046	--	--	--	--	--	--
547,8	-0,03048	--	--	--	--	--	--
548	-0,03048	--	--	--	--	--	--
548,2	-0,03046	--	--	--	--	--	--
548,4	-0,03048	--	--	--	--	--	--
548,6	-0,03045	--	--	--	--	--	--
548,8	-0,03043	--	--	--	--	--	--
549	-0,03042	--	--	--	--	--	--
549,2	-0,0304	--	--	--	--	--	--
549,4	-0,03037	--	--	--	--	--	--
549,6	-0,03037	--	--	--	--	--	--
549,8	-0,03036	--	--	--	--	--	--
550	-0,03034	--	--	--	--	--	--
550,2	-0,03033	--	--	--	--	--	--
550,4	-0,03031	--	--	--	--	--	--
550,6	-0,03029	--	--	--	--	--	--
550,8	-0,03028	--	--	--	--	--	--
551	-0,03026	--	--	--	--	--	--
551,2	-0,03025	--	--	--	--	--	--
551,4	-0,03023	--	--	--	--	--	--
551,6	-0,03021	--	--	--	--	--	--
551,8	-0,0302	--	--	--	--	--	--
552	-0,03019	--	--	--	--	--	--
552,2	-0,0302	--	--	--	--	--	--
552,4	-0,03021	--	--	--	--	--	--
552,6	-0,03018	--	--	--	--	--	--
552,8	-0,0302	--	--	--	--	--	--
553	-0,0302	--	--	--	--	--	--
553,2	-0,0302	--	--	--	--	--	--
553,4	-0,03022	--	--	--	--	--	--
553,6	-0,03022	--	--	--	--	--	--
553,8	-0,03022	--	--	--	--	--	--
554	-0,03023	--	--	--	--	--	--
554,2	-0,03023	--	--	--	--	--	--
554,4	-0,03022	--	--	--	--	--	--
554,6	-0,0302	--	--	--	--	--	--
554,8	-0,03019	--	--	--	--	--	--
555	-0,03019	--	--	--	--	--	--
555,2	-0,03019	--	--	--	--	--	--
555,4	-0,0302	--	--	--	--	--	--
555,6	-0,0302	--	--	--	--	--	--
555,8	-0,0302	--	--	--	--	--	--
556	-0,0302	--	--	--	--	--	--
556,2	-0,03021	--	--	--	--	--	--
556,4	-0,03023	--	--	--	--	--	--
556,6	-0,03024	--	--	--	--	--	--
556,8	-0,03025	--	--	--	--	--	--
557	-0,03024	--	--	--	--	--	--
557,2	-0,03026	--	--	--	--	--	--
557,4	-0,03027	--	--	--	--	--	--
557,6	-0,03026	--	--	--	--	--	--
557,8	-0,03028	--	--	--	--	--	--
558	-0,03028	--	--	--	--	--	--
558,2	-0,03028	--	--	--	--	--	--
558,4	-0,03029	--	--	--	--	--	--
558,6	-0,03034	--	--	--	--	--	--
558,8	-0,03037	--	--	--	--	--	--
559	-0,03036	--	--	--	--	--	--
559,2	-0,03036	--	--	--	--	--	--
559,4	-0,03037	--	--	--	--	--	--
559,6	-0,03039	--	--	--	--	--	--
559,8	-0,03041	--	--	--	--	--	--
560	-0,0304	--	--	--	--	--	--
560,2	-0,03042	--	--	--	--	--	--
560,4	-0,03043	--	--	--	--	--	--
560,6	-0,03042	--	--	--	--	--	--
560,8	-0,03041	--	--	--	--	--	--
561	-0,03045	--	--	--	--	--	--
561,2	-0,0305	--	--	--	--	--	--
561,4	-0,03052	--	--	--	--	--	--
561,6	-0,03055	--	--	--	--	--	--
561,8	-0,03057	--	--	--	--	--	--
562	-0,03057	--	--	--	--	--	--
562,2	-0,0306	--	--	--	--	--	--
562,4	-0,03059	--	--	--	--	--	--
562,6	-0,03059	--	--	--	--	--	--
562,8	-0,03059	--	--	--	--	--	--
563	-0,03058	--	--	--	--	--	--
563,2	-0,03059	--	--	--	--	--	--
563,4	-0,03059	--	--	--	--	--	--
563,6	-0,0306	--	--	--	--	--	--
563,8	-0,03059	--	--	--	--	--	--
564	-0,03057	--	--	--	--	--	--
564,2	-0,03056	--	--	--	--	--	--
564,4	-0,03056	--	--	--	--	--	--
564,6	-0,03053	--	--	--	--	--	--
564,8	-0,03052	--	--	--	--	--	--
565	-0,03052	--	--	--	--	--	--
565,2	-0,03048	--	--	--	--	--	--
565,4	-0,03044	--	--	--	--	--	--
565,6	-0,03041	--	--	--	--	--	--
565,8	-0,03038	--	--	--	--	--	--
566	-0,03037	--	--	--	--	--	--
566,2	-0,03034	--	--	--	--	--	--
566,4	-0,0303	--	--	--	--	--	--
566,6	-0,03032	--	--	--	--	--	--
566,8	-0,0303	--	--	--	--	--	--
567	-0,0303	--	--	--	--	--	--
567,2	-0,03031	--	--	--	--	--	--
567,4	-0,0303	--	--	--	--	--	--
567,6	-0,03029	--	--	--	--	--	--
567,8	-0,03026	--	--	--	--	--	--
568	-0,03025	--	--	--	--	--	--
568,2	-0,03024	--	--	--	--	--	--
568,4	-0,03023	--	--	--	--	--	--
568,6	-0,03022	--	--	--	--	--	--
568,8	-0,03022	--	--	--	--	--	--
569	-0,0302	--	--	--	--	--	--
569,2	-0,0302	--	--	--	--	--	--
569,4	-0,03018	--	--	--	--	--	--
569,6	-0,03016	--	--	--	--	--	--
569,8	-0,03017	--	--	--	--	--	--
570	-0,03016	--	--	--	--	--	--
570,2	-0,03014	--	--	--	--	--	--
570,4	-0,03016	--	--	--	--	--	--
570,6	-0,03015	--	--	--	--	--	--
570,8	-0,03013	--	--	--	--	--	--
571	-0,03012	--	--	--	--	--	--
571,2	-0,03009	--	--	--	--	--	--
571,4	-0,03007	--	--	--	--	--	--
571,6	-0,03006	--	--	--	--	--	--
571,8	-0,03006	--	--	--	--	--	--
572	-0,03007	--	--	--	--	--	--
572,2	-0,03007	--	--	--	--	--	--
572,4	-0,03007	--	--	--	--	--	--
572,6	-0,03007	--	--	--	--	--	--
572,8	-0,03004	--	--	--	--	--	--
573	-0,03004	--	--	--	--	--	--
573,2	-0,03005	--	--	--	--	--	--
573,4	-0,03004	--	--	--	--	--	--
573,6	-0,03005	--	--	--	--	--	--
573,8	-0,03005	--	--	--	--	--	--
574	-0,03005	--	--	--	--	--	--
574,2	-0,03004	--	--	--	--	--	--
574,4	-0,03003	--	--	--	--	--	--
574,6	-0,03001	--	--	--	--	--	--
574,8	-0,03001	--	--	--	--	--	--
575	-0,02999	--	--	--	--	--	--
575,2	-0,02998	--	--	--	--	--	--
575,4	-0,02996	--	--	--	--	--	--
575,6	-0,02994	--	--	--	--	--	--
575,8	-0,02993	--	--	--	--	--	--
576	-0,0299	--	--	--	--	--	--
576,2	-0,02986	--	--	--	--	--	--
576,4	-0,02983	--	--	--	--	--	--
576,6	-0,02982	--	--	--	--	--	--
576,8	-0,02981	--	--	--	--	--	--
577	-0,02981	--	--	--	--	--	--
577,2	-0,02979	--	--	--	--	--	--
577,4	-0,02978	--	--	--	--	--	--
577,6	-0,02975	--	--	--	--	--	--
577,8	-0,02972	--	--	--	--	--	--
578	-0,0297	--	--	--	--	--	--
578,2	-0,02969	--	--	--	--	--	--
578,4	-0,02969	--	--	--	--	--	--
578,6	-0,02971	--	--	--	--	--	--
578,8	-0,02972	--	--	--	--	--	--
579	-0,02973	--	--	--	--	--	--
579,2	-0,02975	--	--	--	--	--	--
579,4	-0,02973	--	--	--	--	--	--
579,6	-0,02974	--	--	--	--	--	--
579,8	-0,02976	--	--	--	--	--	--
580	-0,02975	--	--	--	--	--	--
580,2	-0,02974	--	--	--	--	--	--
580,4	-0,02974	--	--	--	--	--	--
580,6	-0,02974	--	--	--	--	--	--
580,8	-0,02974	--	--	--	--	--	--
581	-0,02971	--	--	--	--	--	--
581,2	-0,02971	--	--	--	--	--	--
581,4	-0,02968	--	--	--	--	--	--
581,6	-0,02964	--	--	--	--	--	--
581,8	-0,02964	--	--	--	--	--	--
582	-0,02964	--	--	--	--	--	--
582,2	-0,02965	--	--	--	--	--	--
582,4	-0,02965	--	--	--	--	--	--
582,6	-0,02964	--	--	--	--	--	--
582,8	-0,02961	--	--	--	--	--	--
583	-0,02961	--	--	--	--	--	--
583,2	-0,02958	--	--	--	--	--	--
583,4	-0,02954	--	--	--	--	--	--
583,6	-0,02954	--	--	--	--	--	--
583,8	-0,02952	--	--	--	--	--	--
584	-0,02951	--	--	--	--	--	--
584,2	-0,02952	--	--	--	--	--	--
584,4	-0,02952	--	--	--	--	--	--
584,6	-0,02955	--	--	--	--	--	--
584,8	-0,02955	--	--	--	--	--	--
585	-0,02956	--	--	--	--	--	--
585,2	-0,02957	--	--	--	--	--	--
585,4	-0,02956	--	--	--	--	--	--
585,6	-0,02959	--	--	--	--	--	--
585,8	-0,02959	--	--	--	--	--	--
586	-0,0296	--	--	--	--	--	--
586,2	-0,02961	--	--	--	--	--	--
586,4	-0,02961	--	--	--	--	--	--
586,6	-0,02958	--	--	--	--	--	--
586,8	-0,02958	--	--	--	--	--	--
587	-0,02959	--	--	--	--	--	--
587,2	-0,02959	--	--	--	--	--	--
587,4	-0,02959	--	--	--	--	--	--
587,6	-0,02959	--	--	--	--	--	--
587,8	-0,02958	--	--	--	--	--	--
588	-0,02959	--	--	--	--	--	--
588,2	-0,02957	--	--	--	--	--	--
588,4	-0,02956	--	--	--	--	--	--
588,6	-0,02955	--	--	--	--	--	--
588,8	-0,02954	--	--	--	--	--	--
589	-0,02954	--	--	--	--	--	--
589,2	-0,02952	--	--	--	--	--	--
589,4	-0,02953	--	--	--	--	--	--
589,6	-0,02953	--	--	--	--	--	--
589,8	-0,02953	--	--	--	--	--	--
590	-0,02951	--	--	--	--	--	--
590,2	-0,02951	--	--	--	--	--	--
590,4	-0,0295	--	--	--	--	--	--
590,6	-0,02948	--	--	--	--	--	--
590,8	-0,0295	--	--	--	--	--	--
591	-0,02949	--	--	--	--	--	--
591,2	-0,02948	--	--	--	--	--	--
591,4	-0,02948	--	--	--	--	--	--
591,6	-0,02947	--	--	--	--	--	--
591,8	-0,02947	--	--	--	--	--	--
592	-0,02947	--	--	--	--	--	--
592,2	-0,02947	--	--	--	--	--	--
592,4	-0,02949	--	--	--	--	--	--
592,6	-0,02947	--	--	--	--	--	--
592,8	-0,02945	--	--	--	--	--	--
593	-0,02942	--	--	--	--	--	--
593,2	-0,02941	--	--	--	--	--	--
593,4	-0,02939	--	--	--	--	--	--
593,6	-0,02937	--	--	--	--	--	--
593,8	-0,02936	--	--	--	--	--	--
594	-0,02936	--	--	--	--	--	--
594,2	-0,02938	--	--	--	--	--	--
594,4	-0,02938	--	--	--	--	--	--
594,6	-0,02942	--	--	--	--	--	--
594,8	-0,02946	--	--	--	--	--	--
595	-0,02948	--	--	--	--	--	--
595,2	-0,02947	--	--	--	--	--	--
595,4	-0,02947	--	--	--	--	--	--
595,6	-0,02948	--	--	--	--	--	--
595,8	-0,0295	--	--	--	--	--	--
596	-0,02951	--	--	--	--	--	--
596,2	-0,02953	--	--	--	--	--	--
596,4	-0,02951	--	--	--	--	--	--
596,6	-0,0295	--	--	--	--	--	--
596,8	-0,02953	--	--	--	--	--	--
597	-0,02956	--	--	--	--	--	--
597,2	-0,0296	--	--	--	--	--	--
597,4	-0,02961	--	--	--	--	--	--
597,6	-0,02966	--	--	--	--	--	--
597,8	-0,02969	--	--	--	--	--	--
598	-0,02971	--	--	--	--	--	--
598,2	-0,02972	--	--	--	--	--	--
598,4	-0,02974	--	--	--	--	--	--
598,6	-0,02974	--	--	--	--	--	--
598,8	-0,02973	--	--	--	--	--	--
599	-0,02972	--	--	--	--	--	--
599,2	-0,02971	--	--	--	--	--	--
599,4	-0,02973	--	--	--	--	--	--
599,6	-0,02973	--	--	--	--	--	--
599,8	-0,02975	--	--	--	--	--	--
600	-0,02972	--	--	--	--	--	--
600,2	-0,02972	--	--	--	--	--	--
600,4	-0,02975	--	--	--	--	--	--
600,6	-0,02977	--	--	--	--	--	--
600,8	-0,02977	--	--	--	--	--	--
601	-0,02978	--	--	--	--	--	--
601,2	-0,02978	--	--	--	--	--	--
601,4	-0,02978	--	--	--	--	--	--
601,6	-0,0298	--	--	--	--	--	--
601,8	-0,0298	--	--	--	--	--	--
602	-0,0298	--	--	--	--	--	--
602,2	-0,02979	--	--	--	--	--	--
602,4	-0,02977	--	--	--	--	--	--
602,6	-0,02977	--	--	--	--	--	--
602,8	-0,02977	--	--	--	--	--	--
603	-0,02976	--	--	--	--	--	--
603,2	-0,02977	--	--	--	--	--	--
603,4	-0,02977	--	--	--	--	--	--
603,6	-0,02976	--	--	--	--	--	--
603,8	-0,02976	--	--	--	--	--	--
604	-0,02973	--	--	--	--	--	--
604,2	-0,02975	--	--	--	--	--	--
604,4	-0,02978	--	--	--	--	--	--
604,6	-0,02978	--	--	--	--	--	--
604,8	-0,0298	--	--	--	--	--	--
605	-0,02981	--	--	--	--	--	--
605,2	-0,02983	--	--	--	--	--	--
605,4	-0,02985	--	--	--	--	--	--
605,6	-0,02984	--	--	--	--	--	--
605,8	-0,02983	--	--	--	--	--	--
606	-0,02982	--	--	--	--	--	--
606,2	-0,02983	--	--	--	--	--	--
606,4	-0,02986	--	--	--	--	--	--
606,6	-0,02989	--	--	--	--	--	--
606,8	-0,02991	--	--	--	--	--	--
607	-0,02994	--	--	--	--	--	--
607,2	-0,02996	--	--	--	--	--	--
607,4	-0,02996	--	--	--	--	--	--
607,6	-0,03001	--	--	--	--	--	--
607,8	-0,03004	--	--	--	--	--	--
608	-0,03007	--	--	--	--	--	--
608,2	-0,03014	--	--	--	--	--	--
608,4	-0,03017	--	--	--	--	--	--
608,6	-0,03018	--	--	--	--	--	--
608,8	-0,03022	--	--	--	--	--	--
609	-0,03024	--	--	--	--	--	--
609,2	-0,03027	--	--	--	--	--	--
609,4	-0,03029	--	--	--	--	--	--
609,6	-0,03034	--	--	--	--	--	--
609,8	-0,03041	--	--	--	--	--	--
610	-0,03047	--	--	--	--	--	--
610,2	-0,03052	--	--	--	--	--	--
610,4	-0,03057	--	--	--	--	--	--
610,6	-0,03059	--	--	--	--	--	--
610,8	-0,0306	--	--	--	--	--	--
611	-0,03062	--	--	--	--	--	--
611,2	-0,03064	--	--	--	--	--	--
611,4	-0,03068	--	--	--	--	--	--
611,6	-0,03072	--	--	--	--	--	--
611,8	-0,03073	--	--	--	--	--	--
612	-0,03076	--	--	--	--	--	--
612,2	-0,03078	--	--	--	--	--	--
612,4	-0,03076	--	--	--	--	--	--
612,6	-0,03079	--	--	--	--	--	--
612,8	-0,03083	--	--	--	--	--	--
613	-0,03086	--	--	--	--	--	--
613,2	-0,03091	--	--	--	--	--	--
613,4	-0,03093	--	--	--	--	--	--
613,6	-0,03096	--	--	--	--	--	--
613,8	-0,03098	--	--	--	--	--	--
614	-0,031	--	--	--	--	--	--
614,2	-0,03104	--	--	--	--	--	--
614,4	-0,03108	--	--	--	--	--	--
614,6	-0,0311	--	--	--	--	--	--
614,8	-0,03115	--	--	--	--	--	--
615	-0,03122	--	--	--	--	--	--
615,2	-0,03127	--	--	--	--	--	--
615,4	-0,03134	--	--	--	--	--	--
615,6	-0,03139	--	--	--	--	--	--
615,8	-0,03143	--	--	--	--	--	--
616	-0,03148	--	--	--	--	--	--
616,2	-0,03153	--	--	--	--	--	--
616,4	-0,03157	--	--	--	--	--	--
616,6	-0,03163	--	--	--	--	--	--
616,8	-0,03167	--	--	--	--	--	--
617	-0,03168	--	--	--	--	--	--
617,2	-0,0317	--	--	--	--	--	--
617,4	-0,03169	--	--	--	--	--	--
617,6	-0,03172	--	--	--	--	--	--
617,8	-0,03174	--	--	--	--	--	--
618	-0,03173	--	--	--	--	--	--
618,2	-0,03171	--	--	--	--	--	--
618,4	-0,03171	--	--	--	--	--	--
618,6	-0,0317	--	--	--	--	--	--
618,8	-0,03171	--	--	--	--	--	--
619	-0,03173	--	--	--	--	--	--
619,2	-0,03175	--	--	--	--	--	--
619,4	-0,03178	--	--	--	--	--	--
619,6	-0,03178	--	--	--	--	--	--
619,8	-0,03179	--	--	--	--	--	--
620	-0,03182	--	--	--	--	--	--
620,2	-0,03183	--	--	--	--	--	--
620,4	-0,03185	--	--	--	--	--	--
620,6	-0,03192	--	--	--	--	--	--
620,8	-0,03197	--	--	--	--	--	--
621	-0,032	--	--	--	--	--	--
621,2	-0,03207	--	--	--	--	--	--
621,4	-0,03213	--	--	--	--	--	--
621,6	-0,03219	--	--	--	--	--	--
621,8	-0,03224	--	--	--	--	--	--
622	-0,03231	--	--	--	--	--	--
622,2	-0,03241	--	--	--	--	--	--
622,4	-0,0325	--	--	--	--	--	--
622,6	-0,03257	--	--	--	--	--	--
622,8	-0,03264	--	--	--	--	--	--
623	-0,03271	--	--	--	--	--	--
623,2	-0,03276	--	--	--	--	--	--
623,4	-0,03281	--	--	--	--	--	--
623,6	-0,03286	--	--	--	--	--	--
623,8	-0,03291	--	--	--	--	--	--
624	-0,03296	--	--	--	--	--	--
624,2	-0,03299	--	--	--	--	--	--
624,4	-0,03304	--	--	--	--	--	--
624,6	-0,03309	--	--	--	--	--	--
624,8	-0,03308	--	--	--	--	--	--
625	-0,0331	--	--	--	--	--	--
625,2	-0,03314	--	--	--	--	--	--
625,4	-0,03315	--	--	--	--	--	--
625,6	-0,03316	--	--	--	--	--	--
625,8	-0,0332	--	--	--	--	--	--
626	-0,03322	--	--	--	--	--	--
626,2	-0,03324	--	--	--	--	--	--
626,4	-0,03325	--	--	--	--	--	--
626,6	-0,03326	--	--	--	--	--	--
626,8	-0,03327	--	--	--	--	--	--
627	-0,03329	--	--	--	--	--	--
627,2	-0,03331	--	--	--	--	--	--
627,4	-0,03332	--	--	--	--	--	--
627,6	-0,03331	--	--	--	--	--	--
627,8	-0,03332	--	--	--	--	--	--
628	-0,03333	--	--	--	--	--	--
628,2	-0,03332	--	--	--	--	--	--
628,4	-0,03333	--	--	--	--	--	--
628,6	-0,03333	--	--	--	--	--	--
628,8	-0,03332	--	--	--	--	--	--
629	-0,03335	--	--	--	--	--	--
629,2	-0,03336	--	--	--	--	--	--
629,4	-0,03335	--	--	--	--	--	--
629,6	-0,03336	--	--	--	--	--	--
629,8	-0,03337	--	--	--	--	--	--
630	-0,03338	--	--	--	--	--	--
630,2	-0,03339	--	--	--	--	--	--
630,4	-0,03339	--	--	--	--	--	--
630,6	-0,0334	--	--	--	--	--	--
630,8	-0,0334	--	--	--	--	--	--
631	-0,0334	--	--	--	--	--	--
631,2	-0,03338	--	--	--	--	--	--
631,4	-0,03338	--	--	--	--	--	--
631,6	-0,03337	--	--	--	--	--	--
631,8	-0,03337	--	--	--	--	--	--
632	-0,03336	--	--	--	--	--	--
632,2	-0,03336	--	--	--	--	--	--
632,4	-0,03338	--	--	--	--	--	--
632,6	-0,0334	--	--	--	--	--	--
632,8	-0,03341	--	--	--	--	--	--
633	-0,03343	--	--	--	--	--	--
633,2	-0,0334	--	--	--	--	--	--
633,4	-0,03341	--	--	--	--	--	--
633,6	-0,03343	--	--	--	--	--	--
633,8	-0,03342	--	--	--	--	--	--
634	-0,0334	--	--	--	--	--	--
634,2	-0,03339	--	--	--	--	--	--
634,4	-0,03338	--	--	--	--	--	--
634,6	-0,03338	--	--	--	--	--	--
634,8	-0,03335	--	--	--	--	--	--
635	-0,03334	--	--	--	--	--	--
635,2	-0,03333	--	--	--	--	--	--
635,4	-0,03331	--	--	--	--	--	--
635,6	-0,03328	--	--	--	--	--	--
635,8	-0,03327	--	--	--	--	--	--
636	-0,03325	--	--	--	--	--	--
636,2	-0,03324	--	--	--	--	--	--
636,4	-0,03323	--	--	--	--	--	--
636,6	-0,03317	--	--	--	--	--	--
636,8	-0,03311	--	--	--	--	--	--
637	-0,03305	--	--	--	--	--	--
637,2	-0,03299	--	--	--	--	--	--
637,4	-0,03296	--	--	--	--	--	--
637,6	-0,03288	--	--	--	--	--	--
637,8	-0,0328	--	--	--	--	--	--
638	-0,03277	--	--	--	--	--	--
638,2	-0,03272	--	--	--	--	--	--
638,4	-0,03266	--	--	--	--	--	--
638,6	-0,0326	--	--	--	--	--	--
638,8	-0,03254	--	--	--	--	--	--
639	-0,03247	--	--	--	--	--	--
639,2	-0,03241	--	--	--	--	--	--
639,4	-0,03234	--	--	--	--	--	--
639,6	-0,03227	--	--	--	--	--	--
639,8	-0,03221	--	--	--	--	--	--
640	-0,03214	--	--	--	--	--	--
640,2	-0,03207	--	--	--	--	--	--
640,4	-0,03201	--	--	--	--	--	--
640,6	-0,03193	--	--	--	--	--	--
640,8	-0,03187	--	--	--	--	--	--
641	-0,03182	--	--	--	--	--	--
641,2	-0,03178	--	--	--	--	--	--
641,4	-0,03175	--	--	--	--	--	--
641,6	-0,03171	--	--	--	--	--	--
641,8	-0,03168	--	--	--	--	--	--
642	-0,03165	--	--	--	--	--	--
642,2	-0,03158	--	--	--	--	--	--
642,4	-0,03154	--	--	--	--	--	--
642,6	-0,0315	--	--	--	--	--	--
642,8	-0,03145	--	--	--	--	--	--
643	-0,0314	--	--	--	--	--	--
643,2	-0,03135	--	--	--	--	--	--
643,4	-0,0313	--	--	--	--	--	--
643,6	-0,03126	--	--	--	--	--	--
643,8	-0,03124	--	--	--	--	--	--
644	-0,03121	--	--	--	--	--	--
644,2	-0,03118	--	--	--	--	--	--
644,4	-0,03113	--	--	--	--	--	--
644,6	-0,03107	--	--	--	--	--	--
644,8	-0,03104	--	--	--	--	--	--
645	-0,03101	--	--	--	--	--	--
645,2	-0,03094	--	--	--	--	--	--
645,4	-0,0309	--	--	--	--	--	--
645,6	-0,03084	--	--	--	--	--	--
645,8	-0,03079	--	--	--	--	--	--
646	-0,03075	--	--	--	--	--	--
646,2	-0,03071	--	--	--	--	--	--
646,4	-0,03068	--	--	--	--	--	--
646,6	-0,03066	--	--	--	--	--	--
646,8	-0,03062	--	--	--	--	--	--
647	-0,0306	--	--	--	--	--	--
647,2	-0,03057	--	--	--	--	--	--
647,4	-0,03054	--	--	--	--	--	--
647,6	-0,03051	--	--	--	--	--	--
647,8	-0,03048	--	--	--	--	--	--
648	-0,03044	--	--	--	--	--	--
648,2	-0,03042	--	--	--	--	--	--
648,4	-0,03039	--	--	--	--	--	--
648,6	-0,03036	--	--	--	--	--	--
648,8	-0,03035	--	--	--	--	--	--
649	-0,03032	--	--	--	--	--	--
649,2	-0,03028	--	--	--	--	--	--
649,4	-0,03027	--	--	--	--	--	--
649,6	-0,03025	--	--	--	--	--	--
649,8	-0,03024	--	--	--	--	--	--
650	-0,0302	--	--	--	--	--	--
650,2	-0,03017	--	--	--	--	--	--
650,4	-0,03014	--	--	--	--	--	--
650,6	-0,0301	--	--	--	--	--	--
650,8	-0,03004	--	--	--	--	--	--
651	-0,03	--	--	--	--	--	--
651,2	-0,02997	--	--	--	--	--	--
651,4	-0,02994	--	--	--	--	--	--
651,6	-0,02992	--	--	--	--	--	--
651,8	-0,02988	--	--	--	--	--	--
652	-0,02984	--	--	--	--	--	--
652,2	-0,0298	--	--	--	--	--	--
652,4	-0,02976	--	--	--	--	--	--
652,6	-0,02972	--	--	--	--	--	--
652,8	-0,02967	--	--	--	--	--	--
653	-0,02962	--	--	--	--	--	--
653,2	-0,02957	--	--	--	--	--	--
653,4	-0,02953	--	--	--	--	--	--
653,6	-0,02948	--	--	--	--	--	--
653,8	-0,02942	--	--	--	--	--	--
654	-0,02936	--	--	--	--	--	--
654,2	-0,02932	--	--	--	--	--	--
654,4	-0,02927	--	--	--	--	--	--
654,6	-0,02921	--	--	--	--	--	--
654,8	-0,02916	--	--	--	--	--	--
655	-0,02914	--	--	--	--	--	--
