Mean molecule area A2/molecule	Surface pressure, mN/m	Mean molecule area A2/molecule	Cs-1, mN/m
132,8946	8,81209	130,5056	7,3791
132,8816	8,8161	130,4936	7,37766
132,8696	8,81913	130,4806	7,37621
132,8446	8,8192	130,4686	7,37476
132,8326	8,8186	130,4526	7,37331
132,8196	8,82551	130,4406	7,37184
132,8046	8,82086	130,4286	7,37038
132,7916	8,82432	130,4156	7,36892
132,7796	8,82265	130,4006	7,36745
132,7636	8,82759	130,3876	7,36597
132,7516	8,82438	130,3756	7,36448
132,7386	8,82825	130,3626	7,36299
132,7236	8,82125	130,3506	7,3615
132,7116	8,82278	130,3346	7,36002
132,6986	8,8262	130,3226	7,35852
132,6866	8,81951	130,3106	7,35703
132,6736	8,83328	130,2976	7,35553
132,6586	8,82904	130,2856	7,35404
132,6456	8,82299	130,2696	7,35255
132,6336	8,8397	130,2576	7,35106
132,6206	8,82938	130,2446	7,34956
132,6056	8,83943	130,2296	7,34805
132,5936	8,83754	130,2166	7,34654
132,5806	8,83923	130,2046	7,34502
132,5656	8,8402	130,1926	7,3435
132,5526	8,83726	130,1796	7,34197
132,5406	8,8402	130,1646	7,34043
132,5276	8,83847	130,1516	7,33887
132,5126	8,83617	130,1366	7,33728
132,4996	8,84017	130,1236	7,33568
132,4876	8,84062	130,1116	7,33408
132,4746	8,8441	130,0986	7,33248
132,4626	8,84524	130,0836	7,3309
132,4506	8,84424	130,0706	7,32931
132,4346	8,84608	130,0586	7,32773
132,4226	8,84278	130,0436	7,32614
132,4096	8,84718	130,0306	7,32456
132,3946	8,85043	130,0186	7,32298
132,3816	8,84842	130,0056	7,32139
132,3696	8,84887	129,9936	7,3198
132,3566	8,84478	129,9776	7,31821
132,3416	8,84454	129,9656	7,31662
132,3286	8,84713	129,9526	7,31503
132,3166	8,84743	129,9376	7,31343
132,3046	8,84694	129,9246	7,31182
132,2886	8,84799	129,9126	7,3102
132,2766	8,84438	129,9006	7,30858
132,2636	8,84733	129,8846	7,30695
132,2516	8,85176	129,8726	7,30534
132,2386	8,85453	129,8596	7,30372
132,2236	8,85824	129,8476	7,30209
132,2106	8,85834	129,8316	7,30046
132,1866	8,85839	129,8196	7,29883
132,1706	8,855	129,8066	7,2972
132,1586	8,85645	129,7916	7,29556
132,1456	8,85597	129,7786	7,29392
132,1336	8,85715	129,7516	7,29228
132,1206	8,85591	129,7386	7,29065
132,1086	8,85259	129,7266	7,289
132,0926	8,85155	129,7136	7,28734
132,0806	8,85227	129,7016	7,28565
132,0686	8,85716	129,6886	7,28396
132,0556	8,85973	129,6766	7,28227
132,0406	8,86398	129,6646	7,28056
132,0276	8,86718	129,6516	7,27884
132,0156	8,867	129,6396	7,27712
132,0026	8,86841	129,6266	7,27542
131,9876	8,86971	129,6176	7,27371
131,9746	8,87036	129,6056	7,27198
131,9626	8,86897	129,5806	7,27023
131,9466	8,86918	129,5646	7,26848
131,9346	8,86748	129,5526	7,26672
131,9226	8,86753	129,5396	7,26495
131,9096	8,86907	129,5246	7,26317
131,8976	8,87298	129,5116	7,26139
131,8846	8,87218	129,4996	7,2596
131,8726	8,87308	129,4836	7,25781
131,8566	8,87372	129,4716	7,25601
131,8446	8,87643	129,4596	7,2542
131,8286	8,87981	129,4466	7,25239
131,8166	8,8801	129,4316	7,25059
131,8046	8,88048	129,4186	7,24877
131,7916	8,88165	129,4066	7,24697
131,7796	8,88206	129,3906	7,24516
131,7636	8,88403	129,3786	7,24335
131,7516	8,88211	129,3656	7,24153
131,7386	8,88324	129,3506	7,23971
131,7266	8,87764	129,3376	7,23789
131,7146	8,87951	129,3256	7,23607
131,6986	8,87872	129,3096	7,23424
131,6866	8,88409	129,2976	7,23241
131,6706	8,88823	129,2826	7,23058
131,6586	8,88511	129,2696	7,22875
131,6456	8,8867	129,2576	7,22691
131,6336	8,88874	129,2416	7,22507
131,6056	8,89068	129,2296	7,22322
131,5926	8,8926	129,2166	7,22138
131,5806	8,89533	129,2046	7,21953
131,5686	8,89318	129,1916	7,21769
131,5556	8,89605	129,1796	7,21585
131,5436	8,89294	129,1636	7,21401
131,5336	8,89367	129,1516	7,21216
131,5216	8,89301	129,1396	7,21032
131,5096	8,89583	129,1266	7,20847
131,4966	8,89642	129,1116	7,20663
131,4846	8,89686	129,0986	7,20478
131,4716	8,89731	129,0866	7,20292
131,4466	8,89867	129,0736	7,20106
131,4346	8,8998	129,0616	7,19921
131,4226	8,90384	129,0456	7,19736
131,4096	8,90073	129,0336	7,19551
131,3946	8,90262	129,0216	7,19365
131,3816	8,90203	129,0056	7,19179
131,3696	8,90073	128,9936	7,18994
131,3566	8,90289	128,9806	7,18809
131,3416	8,90194	128,9686	7,18623
131,3286	8,89858	128,9526	7,18439
131,3166	8,90144	128,9406	7,18256
131,3046	8,89893	128,9276	7,18072
131,2886	8,90094	128,9126	7,17887
131,2766	8,90376	128,8996	7,17702
131,2636	8,9053	128,8876	7,17518
131,2516	8,90788	128,8756	7,17333
131,2356	8,90716	128,8596	7,17148
131,2236	8,91328	128,8476	7,16962
131,2106	8,91002	128,8346	7,16777
131,1986	8,91272	128,8196	7,16591
131,1856	8,91594	128,8066	7,16404
131,1706	8,91676	128,7946	7,16216
131,1586	8,91572	128,7816	7,16029
131,1426	8,91401	128,7666	7,15842
131,1306	8,91207	128,7536	7,15655
131,1176	8,9137	128,7416	7,15469
131,1056	8,91692	128,7296	7,15283
131,0896	8,91735	128,7136	7,15097
131,0776	8,91867	128,7016	7,14912
131,0646	8,92029	128,6886	7,14727
131,0526	8,92363	128,6736	7,14542
131,0366	8,92548	128,6606	7,14357
131,0246	8,92643	128,6486	7,14173
131,0126	8,92964	128,6356	7,13988
130,9966	8,93141	128,6236	7,13803
130,9846	8,931	128,6086	7,13618
130,9716	8,93127	128,5956	7,13434
130,9596	8,93132	128,5836	7,1325
130,9466	8,93108	128,5706	7,13068
130,9316	8,93231	128,5556	7,12884
130,9186	8,93137	128,5426	7,12701
130,9066	8,93323	128,5306	7,12518
130,8946	8,93465	128,5146	7,12336
130,8786	8,93811	128,5026	7,12154
130,8666	8,93545	128,4746	7,11972
130,8536	8,93987	128,4626	7,1179
130,8386	8,94373	128,4496	7,11609
130,8256	8,94449	128,4376	7,11428
130,8136	8,94486	128,4246	7,11247
130,8006	8,93986	128,4126	7,11064
130,7886	8,94551	128,3996	7,10882
130,7726	8,94392	128,3876	7,10699
130,7606	8,94613	128,3756	7,10517
130,7486	8,94384	128,3626	7,10334
130,7206	8,94486	128,3506	7,10151
130,7076	8,94353	128,3376	7,09968
130,6956	8,94499	128,3256	7,09785
130,6796	8,94719	128,3126	7,09602
130,6676	8,94784	128,3006	7,0942
130,6546	8,95004	128,2886	7,09238
130,6426	8,95254	128,2726	7,09055
130,6306	8,95497	128,2606	7,08872
130,6146	8,955	128,2356	7,0869
130,6026	8,95654	128,2226	7,08509
130,5866	8,95549	128,2076	7,08328
130,5746	8,95556	128,1946	7,08148
130,5616	8,95619	128,1826	7,07967
130,5466	8,9548	128,1706	7,07787
130,5336	8,95634	128,1576	7,07606
130,5216	8,95317	128,1426	7,07426
130,5056	8,95732	128,1296	7,07247
130,4936	8,95596	128,1146	7,07067
130,4806	8,95725	128,1016	7,06888
130,4686	8,95789	128,0896	7,0671
130,4526	8,95469	128,0766	7,06531
130,4406	8,95921	128,0646	7,06351
130,4286	8,95956	128,0526	7,06172
130,4156	8,95959	128,0396	7,05995
130,4006	8,96047	128,0246	7,05817
130,3876	8,96124	128,0116	7,0564
130,3756	8,96214	127,9996	7,05462
130,3626	8,96095	127,9866	7,05285
130,3506	8,96148	127,9746	7,05109
130,3346	8,96332	127,9616	7,04931
130,3226	8,96386	127,9466	7,04755
130,3106	8,96586	127,9346	7,04579
130,2976	8,96647	127,9216	7,04402
130,2856	8,96432	127,9096	7,04225
130,2696	8,96736	127,8966	7,04049
130,2576	8,96949	127,8846	7,03874
130,2446	8,97151	127,8686	7,03701
130,2296	8,97653	127,8566	7,03527
130,2166	8,97713	127,8436	7,03354
130,2046	8,97217	127,8316	7,03181
130,1926	8,97873	127,8156	7,03007
130,1796	8,97493	127,8036	7,02833
130,1646	8,97575	127,7886	7,02659
130,1516	8,97705	127,7756	7,02486
130,1366	8,97786	127,7636	7,02313
130,1236	8,97791	127,7476	7,0214
130,1116	8,97665	127,7356	7,01966
130,0986	8,98279	127,7226	7,01792
130,0836	8,9793	127,7106	7,01617
130,0706	8,98392	127,6946	7,01443
130,0586	8,98547	127,6826	7,0127
130,0436	8,98825	127,6706	7,01097
130,0306	8,98776	127,6456	7,00924
130,0186	8,99	127,6296	7,00752
130,0056	8,98834	127,6176	7,00579
129,9936	8,98828	127,6046	7,00407
129,9776	8,99067	127,5926	7,00235
129,9656	8,98747	127,5796	7,00063
129,9526	8,98829	127,5676	6,99889
129,9376	8,98651	127,5516	6,99715
129,9246	8,9893	127,5396	6,99542
129,9126	8,98976	127,5306	6,99368
129,9006	8,99074	127,5176	6,99194
129,8846	8,99262	127,5026	6,9902
129,8726	8,99363	127,4926	6,98846
129,8596	8,99873	127,4806	6,98674
129,8476	8,99699	127,4656	6,98503
129,8316	9,00073	127,4526	6,98333
129,8196	9,00069	127,4406	6,98164
129,8066	9,00329	127,4156	6,97996
129,7916	8,99937	127,4026	6,97827
129,7786	9,00231	127,3906	6,97658
129,7516	9,00042	127,3786	6,97487
129,7386	8,99936	127,3656	6,97317
129,7266	9,00257	127,3536	6,97147
129,7136	8,99898	127,3376	6,96978
129,7016	9,00273	127,3256	6,96809
129,6886	9,002	127,3126	6,9664
129,6766	9,00335	127,3006	6,96471
129,6646	9,00751	127,2876	6,96303
129,6516	9,00749	127,2756	6,96135
129,6396	9,00951	127,2606	6,95968
129,6266	9,01103	127,2476	6,95801
129,6176	9,01165	127,2356	6,95633
129,6056	9,0121	127,2226	6,95467
129,5806	9,01231	127,2106	6,95301
129,5646	9,01225	127,1976	6,95134
129,5526	9,01087	127,1856	6,94967
129,5396	9,01237	127,1696	6,948
129,5246	9,01174	127,1576	6,94633
129,5116	9,01107	127,1456	6,94466
129,4996	9,01439	127,1206	6,943
129,4836	9,01218	127,1076	6,94134
129,4716	9,01646	127,0956	6,93968
129,4596	9,01561	127,0826	6,93802
129,4466	9,01792	127,0706	6,93635
129,4316	9,01481	127,0556	6,93469
129,4186	9,02156	127,0426	6,93303
129,4066	9,01649	127,0306	6,93137
129,3906	9,0187	127,0176	6,92971
129,3786	9,01873	127,0026	6,92806
129,3656	9,01875	126,9896	6,92641
129,3506	9,02108	126,9776	6,92476
129,3376	9,01933	126,9646	6,9231
129,3256	9,0197	126,9496	6,92146
129,3096	9,02167	126,9366	6,9198
129,2976	9,02416	126,9246	6,91813
129,2826	9,02153	126,9126	6,91646
129,2696	9,0258	126,8966	6,9148
129,2576	9,02882	126,8846	6,91315
129,2416	9,03204	126,8716	6,91151
129,2296	9,03073	126,8596	6,90988
129,2166	9,03466	126,8466	6,90825
129,2046	9,03298	126,8316	6,90662
129,1916	9,03338	126,8186	6,905
129,1796	9,03418	126,8066	6,9034
129,1636	9,03363	126,7946	6,9018
129,1516	9,03345	126,7786	6,9002
129,1396	9,03328	126,7666	6,89861
129,1266	9,03354	126,7536	6,897
129,1116	9,03367	126,7416	6,89538
129,0986	9,03568	126,7256	6,89377
129,0866	9,03594	126,7136	6,89216
129,0736	9,04007	126,7006	6,89055
129,0616	9,04082	126,6886	6,88894
129,0456	9,04343	126,6766	6,88733
129,0336	9,04403	126,6636	6,88572
129,0216	9,04404	126,6356	6,88412
129,0056	9,04199	126,6206	6,88251
128,9936	9,04484	126,6076	6,88091
128,9806	9,04088	126,5956	6,87931
128,9686	9,04346	126,5826	6,8777
128,9526	9,04182	126,5706	6,8761
128,9406	9,0444	126,5586	6,8745
128,9276	9,04016	126,5456	6,8729
128,9126	9,04432	126,5336	6,87129
128,8996	9,0418	126,5206	6,86968
128,8876	9,04355	126,5086	6,86808
128,8756	9,04449	126,4956	6,86647
128,8596	9,04776	126,4836	6,86485
128,8476	9,0504	126,4716	6,86324
128,8346	9,05122	126,4586	6,86163
128,8196	9,05399	126,4466	6,86003
128,8066	9,05069	126,4216	6,85841
128,7946	9,05065	126,4086	6,85679
128,7816	9,04765	126,3966	6,85517
128,7666	9,05105	126,3846	6,85356
128,7536	9,05147	126,3716	6,85194
128,7416	9,05234	126,3596	6,85032
128,7296	9,05177	126,3466	6,8487
128,7136	9,05273	126,3346	6,84707
128,7016	9,05361	126,3226	6,84545
128,6886	9,05633	126,3096	6,84383
128,6736	9,06015	126,2976	6,84221
128,6606	9,06244	126,2846	6,84059
128,6486	9,06486	126,2726	6,83896
128,6356	9,06464	126,2596	6,83734
128,6236	9,06596	126,2316	6,83572
128,6086	9,0647	126,2196	6,83412
128,5956	9,06708	126,2076	6,83252
128,5836	9,0653	126,1946	6,8309
128,5706	9,0661	126,1796	6,82928
128,5556	9,06425	126,1666	6,82766
128,5426	9,06495	126,1516	6,82603
128,5306	9,06696	126,1386	6,8244
128,5146	9,06914	126,1266	6,82276
128,5026	9,07146	126,1136	6,82113
128,4746	9,07399	126,0986	6,81949
128,4626	9,07433	126,0856	6,81785
128,4496	9,07764	126,0736	6,81622
128,4376	9,07896	126,0576	6,81459
128,4246	9,07858	126,0456	6,81296
128,4126	9,07924	126,0336	6,81132
128,3996	9,07995	126,0176	6,80968
128,3876	9,07969	126,0056	6,80804
128,3756	9,08014	125,9926	6,80639
128,3626	9,0787	125,9806	6,80474
128,3506	9,07811	125,9676	6,80309
128,3376	9,07932	125,9526	6,80144
128,3256	9,07972	125,9396	6,79979
128,3126	9,07974	125,9276	6,79814
128,3006	9,0813	125,9156	6,79649
128,2886	9,08296	125,8996	6,79486
128,2726	9,08522	125,8876	6,79321
128,2606	9,08789	125,8746	6,79154
128,2356	9,08936	125,8596	6,78988
128,2226	9,089	125,8466	6,78822
128,2076	9,09021	125,8346	6,78655
128,1946	9,09011	125,8186	6,78488
128,1826	9,0892	125,8066	6,7832
128,1706	9,08949	125,7936	6,78152
128,1576	9,091	125,7816	6,77984
128,1426	9,08997	125,7696	6,77816
128,1296	9,09126	125,7536	6,77647
128,1146	9,09056	125,7416	6,77478
128,1016	9,09243	125,7286	6,77309
128,0896	9,09418	125,7166	6,77141
128,0766	9,09619	125,7036	6,76974
128,0646	9,09881	125,6886	6,76807
128,0526	9,09923	125,6756	6,7664
128,0396	9,10137	125,6636	6,76473
128,0246	9,10067	125,6516	6,76307
128,0116	9,10224	125,6356	6,76141
127,9996	9,10079	125,6236	6,75975
127,9866	9,10247	125,6106	6,75808
127,9746	9,10207	125,5986	6,75642
127,9616	9,10301	125,5826	6,75476
127,9466	9,10087	125,5706	6,7531
127,9346	9,10339	125,5576	6,75145
127,9216	9,10266	125,5426	6,74979
127,9096	9,10342	125,5296	6,74813
127,8966	9,10533	125,5176	6,74645
127,8846	9,10674	125,5056	6,74478
127,8686	9,11103	125,4896	6,74311
127,8566	9,11107	125,4776	6,74144
127,8436	9,11255	125,4646	6,73978
127,8316	9,11493	125,4526	6,73811
127,8156	9,11546	125,4366	6,73644
127,8036	9,11549	125,4246	6,73477
127,7886	9,11721	125,4116	6,73309
127,7756	9,11581	125,3996	6,73141
127,7636	9,11474	125,3876	6,72973
127,7476	9,11496	125,3596	6,72805
127,7356	9,11467	125,3466	6,72638
127,7226	9,11715	125,3346	6,72471
127,7106	9,11959	125,3186	6,72303
127,6946	9,1204	125,3066	6,72137
127,6826	9,12368	125,2936	6,71971
127,6706	9,12514	125,2816	6,71804
127,6456	9,12659	125,2696	6,71637
127,6296	9,12569	125,2536	6,71471
127,6176	9,12447	125,2416	6,71304
127,6046	9,12935	125,2286	6,71137
127,5926	9,12724	125,2136	6,70971
127,5796	9,12644	125,2006	6,70805
127,5676	9,12569	125,1886	6,70638
127,5516	9,12579	125,1756	6,70472
127,5396	9,12428	125,1636	6,70305
127,5306	9,12696	125,1476	6,70139
127,5176	9,1297	125,1356	6,69972
127,5026	9,12774	125,1236	6,69807
127,4926	9,13345	125,1106	6,69641
127,4806	9,1306	125,0956	6,69474
127,4656	9,13423	125,0826	6,69307
127,4526	9,13735	125,0706	6,6914
127,4406	9,1362	125,0576	6,68972
127,4156	9,13806	125,0426	6,68805
127,4026	9,13895	125,0296	6,6864
127,3906	9,13712	125,0176	6,68474
127,3786	9,13687	125,0056	6,68308
127,3656	9,13482	124,9896	6,68142
127,3536	9,13447	124,9776	6,67976
127,3376	9,14017	124,9616	6,67809
127,3256	9,14125	124,9496	6,67643
127,3126	9,14181	124,9366	6,67477
127,3006	9,14176	124,9216	6,6731
127,2876	9,1436	124,9086	6,67144
127,2756	9,1444	124,8966	6,66977
127,2606	9,14748	124,8836	6,66811
127,2476	9,1473	124,8716	6,66644
127,2356	9,1527	124,8556	6,66478
127,2226	9,14821	124,8436	6,66312
127,2106	9,15201	124,8316	6,66146
127,1976	9,14859	124,8186	6,65981
127,1856	9,15009	124,8036	6,65816
127,1696	9,1465	124,7906	6,65652
127,1576	9,14931	124,7786	6,65487
127,1456	9,14876	124,7656	6,65321
127,1206	9,15136	124,7536	6,65156
127,1076	9,15022	124,7416	6,64991
127,0956	9,15098	124,7256	6,64825
127,0826	9,15453	124,7136	6,6466
127,0706	9,15604	124,7006	6,64495
127,0556	9,15951	124,6856	6,6433
127,0426	9,15725	124,6726	6,64166
127,0306	9,15915	124,6606	6,64
127,0176	9,15812	124,6446	6,63835
127,0026	9,16192	124,6326	6,6367
126,9896	9,1592	124,6196	6,63504
126,9776	9,16353	124,6076	6,63339
126,9646	9,16026	124,5796	6,63174
126,9496	9,16095	124,5676	6,63008
126,9366	9,16146	124,5546	6,62842
126,9246	9,16282	124,5426	6,62678
126,9126	9,16467	124,5266	6,62512
126,8966	9,16548	124,5146	6,62345
126,8846	9,16641	124,5016	6,6218
126,8716	9,17186	124,4866	6,62016
126,8596	9,17177	124,4736	6,61851
126,8466	9,17091	124,4616	6,61687
126,8316	9,1722	124,4456	6,61522
126,8186	9,17369	124,4336	6,61358
126,8066	9,17151	124,4186	6,61194
126,7946	9,17281	124,4056	6,6103
126,7786	9,17248	124,3936	6,60867
126,7666	9,17048	124,3776	6,60705
126,7536	9,17151	124,3656	6,60544
126,7416	9,1716	124,3526	6,60383
126,7256	9,17263	124,3406	6,60221
126,7136	9,17439	124,3316	6,6006
126,7006	9,17526	124,3156	6,59899
126,6886	9,17823	124,3036	6,59737
126,6766	9,18071	124,2936	6,59575
126,6636	9,18269	124,2816	6,59413
126,6356	9,18238	124,2656	6,59251
126,6206	9,18398	124,2566	6,59089
126,6076	9,18372	124,2406	6,58926
126,5956	9,18574	124,2316	6,58764
126,5826	9,18433	124,2036	6,58601
126,5706	9,18406	124,1916	6,5844
126,5586	9,18534	124,1786	6,58279
126,5456	9,18293	124,1666	6,58119
126,5336	9,18632	124,1546	6,57959
126,5206	9,18539	124,1416	6,57799
126,5086	9,18683	124,1266	6,57639
126,4956	9,19023	124,1136	6,57478
126,4836	9,19207	124,1016	6,57317
126,4716	9,19366	124,0886	6,57155
126,4586	9,19565	124,0766	6,56994
126,4466	9,19206	124,0636	6,56833
126,4216	9,19676	124,0516	6,56673
126,4086	9,1936	124,0356	6,56513
126,3966	9,19868	124,0236	6,56353
126,3846	9,19314	124,0116	6,56193
126,3716	9,19519	123,9986	6,56033
126,3596	9,19328	123,9836	6,55874
126,3466	9,1945	123,9706	6,55715
126,3346	9,19618	123,9586	6,55556
126,3226	9,19662	123,9426	6,55396
126,3096	9,19616	123,9306	6,55238
126,2976	9,19554	123,9176	6,55079
126,2846	9,1978	123,9026	6,5492
126,2726	9,20243	123,8896	6,54762
126,2596	9,20145	123,8776	6,54602
126,2316	9,20504	123,8626	6,54443
126,2196	9,19899	123,8496	6,54285
126,2076	9,20481	123,8376	6,54127
126,1946	9,20153	123,8216	6,53969
126,1796	9,20344	123,8096	6,53811
126,1666	9,20306	123,7966	6,53654
126,1516	9,20383	123,7846	6,53498
126,1386	9,20041	123,7686	6,53341
126,1266	9,2044	123,7566	6,53185
126,1136	9,20907	123,7446	6,53029
126,0986	9,20963	123,7316	6,52875
126,0856	9,21203	123,7196	6,52721
126,0736	9,21361	123,7036	6,52567
126,0576	9,21447	123,6916	6,52413
126,0456	9,21531	123,6786	6,52259
126,0336	9,2162	123,6666	6,52105
126,0176	9,21809	123,6506	6,5195
126,0056	9,2174	123,6386	6,51796
125,9926	9,2177	123,6256	6,51642
125,9806	9,21597	123,6106	6,51488
125,9676	9,21703	123,5986	6,51333
125,9526	9,21611	123,5736	6,51179
125,9396	9,21844	123,5576	6,51026
125,9276	9,21845	123,5456	6,50874
125,9156	9,22231	123,5326	6,50721
125,8996	9,2202	123,5206	6,50568
125,8876	9,22281	123,5076	6,50417
125,8746	9,22283	123,4956	6,50266
125,8596	9,22694	123,4836	6,50116
125,8466	9,22724	123,4706	6,49965
125,8346	9,2263	123,4586	6,49816
125,8186	9,22459	123,4456	6,49666
125,8066	9,22677	123,4336	6,49516
125,7936	9,22667	123,4206	6,49366
125,7816	9,22423	123,4086	6,49215
125,7696	9,22811	123,3966	6,49066
125,7536	9,22575	123,3836	6,48915
125,7416	9,22468	123,3586	6,48765
125,7286	9,22228	123,3466	6,48614
125,7166	9,22444	123,3346	6,48465
125,7036	9,23254	123,3186	6,48316
125,6886	9,22911	123,3066	6,48168
125,6756	9,23356	123,2936	6,4802
125,6636	9,23289	123,2786	6,47873
125,6516	9,23613	123,2656	6,47726
125,6356	9,23602	123,2506	6,4758
125,6236	9,2332	123,2376	6,47432
125,6106	9,24438	123,2256	6,47285
125,5986	9,24699	123,2096	6,47138
125,5826	9,2567	123,1976	6,46991
125,5706	9,25569	123,1846	6,46844
125,5576	9,25679	123,1726	6,46697
125,5426	9,26151	123,1566	6,46551
125,5296	9,2587	123,1446	6,46404
125,5176	9,2576	123,1296	6,46258
125,5056	9,25895	123,1166	6,46112
125,4896	9,26354	123,1046	6,45968
125,4776	9,26241	123,0916	6,45825
125,4646	9,26573	123,0766	6,45683
125,4526	9,26869	123,0636	6,4554
125,4366	9,27179	123,0516	6,45398
125,4246	9,27262	123,0386	6,45256
125,4116	9,26958	123,0266	6,45114
125,3996	9,26842	123,0116	6,44973
125,3876	9,26795	122,9986	6,44831
125,3596	9,26467	122,9866	6,44689
125,3466	9,26777	122,9736	6,44548
125,3346	9,26387	122,9586	6,44407
125,3186	9,27046	122,9456	6,44265
125,3066	9,26914	122,9306	6,44124
125,2936	9,2687	122,9176	6,43981
125,2816	9,271	122,9056	6,43839
125,2696	9,27388	122,8926	6,43697
125,2536	9,2722	122,8806	6,43556
125,2416	9,27507	122,8656	6,43416
125,2286	9,27423	122,8526	6,43277
125,2136	9,27295	122,8406	6,43138
125,2006	9,2737	122,8276	6,43001
125,1886	9,27332	122,8156	6,42863
125,1756	9,26984	122,8026	6,42725
125,1636	9,27488	122,7876	6,42588
125,1476	9,27338	122,7746	6,4245
125,1356	9,27317	122,7626	6,42313
125,1236	9,27404	122,7466	6,42174
125,1106	9,27667	122,7346	6,42037
125,0956	9,2754	122,7226	6,419
125,0826	9,28075	122,7096	6,41762
125,0706	9,28121	122,6976	6,41625
125,0576	9,28159	122,6846	6,41488
125,0426	9,28403	122,6696	6,41351
125,0296	9,28247	122,6566	6,41213
125,0176	9,28412	122,6416	6,41075
125,0056	9,2831	122,6286	6,40938
124,9896	9,28268	122,6166	6,40799
124,9776	9,2832	122,6046	6,40661
124,9616	9,28332	122,5916	6,40522
124,9496	9,28401	122,5766	6,40384
124,9366	9,28648	122,5636	6,40247
124,9216	9,28663	122,5516	6,4011
124,9086	9,28893	122,5386	6,39972
124,8966	9,29194	122,5236	6,39834
124,8836	9,29469	122,4986	6,39696
124,8716	9,29528	122,4826	6,39559
124,8556	9,29643	122,4706	6,39422
124,8436	9,29952	122,4586	6,39285
124,8316	9,29921	122,4456	6,39147
124,8186	9,29805	122,4336	6,3901
124,8036	9,30088	122,4176	6,38872
124,7906	9,30276	122,4056	6,38735
124,7786	9,30382	122,3926	6,38599
124,7656	9,3053	122,3776	6,38464
124,7536	9,30424	122,3646	6,38329
124,7416	9,30297	122,3526	6,38194
124,7256	9,30588	122,3406	6,38059
124,7136	9,30615	122,3246	6,37923
124,7006	9,3095	122,3126	6,37788
124,6856	9,31203	122,2966	6,37653
124,6726	9,31279	122,2846	6,37518
124,6606	9,31214	122,2716	6,37384
124,6446	9,3166	122,2566	6,37251
124,6326	9,31274	122,2436	6,37118
124,6196	9,31658	122,2316	6,36985
124,6076	9,31626	122,2156	6,36852
124,5796	9,3144	122,2036	6,36719
124,5676	9,31344	122,1916	6,36586
124,5546	9,31561	122,1756	6,36453
124,5426	9,31454	122,1636	6,3632
124,5266	9,31253	122,1506	6,36187
124,5146	9,31728	122,1386	6,36052
124,5016	9,31636	122,1256	6,35917
124,4866	9,32238	122,1106	6,35782
124,4736	9,3221	122,0976	6,35647
124,4616	9,3214	122,0856	6,35511
124,4456	9,32439	122,0726	6,35375
124,4336	9,32266	122,0576	6,35239
124,4186	9,32502	122,0456	6,35104
124,4056	9,3213	122,0326	6,34969
124,3936	9,32679	122,0206	6,34834
124,3776	9,32276	122,0076	6,34699
